"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009615","response to virus","14/65","425/18986",0.0329411764705882,9.62186425339367,10.5362216115432,1.38309299184011e-10,2.10921681255617e-07,1.86207993322474e-07,"IFI6/ISG15/IFI44/ADAR/EIF2AK2/STAT1/HERC5/JAK2/IFIT1/IFIT5/STAT2/CCL5/SAMHD1/USP18",14
"GO:0051607","defense response to virus","11/65","320/18986",0.034375,10.0406730769231,9.5596074594489,1.04564275445621e-08,6.54890484684376e-06,5.78156983545344e-06,"IFI6/ISG15/ADAR/EIF2AK2/STAT1/HERC5/IFIT1/IFIT5/STAT2/SAMHD1/USP18",11
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","5/65","24/18986",0.208333333333333,60.8525641025641,17.1963488355801,1.62512755928997e-08,6.54890484684376e-06,5.78156983545344e-06,"ISG15/ADAR/STAT2/SAMHD1/USP18",5
"GO:0071357","cellular response to type I interferon","7/65","86/18986",0.0813953488372093,23.7749552772809,12.4069717272734,1.71774553359836e-08,6.54890484684376e-06,5.78156983545344e-06,"ISG15/ADAR/STAT1/IFIT1/STAT2/SAMHD1/USP18",7
"GO:0034340","response to type I interferon","7/65","92/18986",0.0760869565217391,22.2244147157191,11.9607280876208,2.75599440451418e-08,8.40578293376825e-06,7.42087756499713e-06,"ISG15/ADAR/STAT1/IFIT1/STAT2/SAMHD1/USP18",7
"GO:0140888","interferon-mediated signaling pathway","7/65","112/18986",0.0625,18.2557692307692,10.7349814001648,1.08025408447337e-07,2.74564579803649e-05,2.4239385509499e-05,"ISG15/ADAR/STAT1/JAK2/STAT2/SAMHD1/USP18",7
"GO:0019079","viral genome replication","7/65","130/18986",0.0538461538461538,15.7280473372781,9.87602086878313,3.00167208591749e-07,6.53935704432024e-05,5.77314074870446e-05,"ISG15/ADAR/EIF2AK2/YTHDC2/IFIT1/IFIT5/CCL5",7
"GO:0060338","regulation of type I interferon-mediated signaling pathway","5/65","45/18986",0.111111111111111,32.4547008547009,12.3817006599667,4.41986217803148e-07,6.86517313162914e-05,6.06078097349692e-05,"ISG15/ADAR/STAT2/SAMHD1/USP18",5
"GO:0045069","regulation of viral genome replication","6/65","85/18986",0.0705882352941176,20.6182805429864,10.6247311327165,4.50175287319943e-07,6.86517313162914e-05,6.06078097349692e-05,"ISG15/ADAR/EIF2AK2/IFIT1/IFIT5/CCL5",6
"GO:0060337","type I interferon-mediated signaling pathway","6/65","85/18986",0.0705882352941176,20.6182805429864,10.6247311327165,4.50175287319943e-07,6.86517313162914e-05,6.06078097349692e-05,"ISG15/ADAR/STAT1/STAT2/SAMHD1/USP18",6
"GO:0048525","negative regulation of viral process","6/65","99/18986",0.0606060606060606,17.7025641025641,9.76583068742019,1.11113247833846e-06,0.000154043366315105,0.000135994109071282,"ISG15/EIF2AK2/STAT1/IFIT1/IFIT5/CCL5",6
"GO:0045071","negative regulation of viral genome replication","5/65","55/18986",0.0909090909090909,26.5538461538462,11.1234825799761,1.22576867547906e-06,0.000155774769175464,0.000137522643503309,"ISG15/EIF2AK2/IFIT1/IFIT5/CCL5",5
"GO:0001960","negative regulation of cytokine-mediated signaling pathway","6/65","103/18986",0.058252427184466,17.0150858849888,9.55217618081041,1.40281481570835e-06,0.000164560968765787,0.000145279364315059,"ISG15/ADAR/STAT2/CCL5/SAMHD1/USP18",6
"GO:0060761","negative regulation of response to cytokine stimulus","6/65","108/18986",0.0555555555555556,16.2273504273504,9.30139666001659,1.85253579559926e-06,0.00020179407773492,0.000178149870870034,"ISG15/ADAR/STAT2/CCL5/SAMHD1/USP18",6
"GO:0050792","regulation of viral process","7/65","173/18986",0.0404624277456647,11.8187638950645,8.37840988713148,2.06075543480482e-06,0.000209510135871823,0.000184961838674762,"ISG15/ADAR/EIF2AK2/STAT1/IFIT1/IFIT5/CCL5",7
"GO:1903900","regulation of viral life cycle","6/65","146/18986",0.0410958904109589,12.0037934668072,7.8229102055193,1.06060210980076e-05,0.00101088638590385,0.000892440854233663,"ISG15/ADAR/EIF2AK2/IFIT1/IFIT5/CCL5",6
"GO:0006418","tRNA aminoacylation for protein translation","4/65","41/18986",0.0975609756097561,28.4968105065666,10.3303938746648,1.15184425031306e-05,0.00103327204807495,0.000912203588947618,"YARS1/GARS1/CARS1/MARS1",4
"GO:0043039","tRNA aminoacylation","4/65","44/18986",0.0909090909090909,26.5538461538462,9.94625602433651,1.53218230301764e-05,0.00127898047502105,0.00112912236586845,"YARS1/GARS1/CARS1/MARS1",4
"GO:0045824","negative regulation of innate immune response","5/65","93/18986",0.0537634408602151,15.7038875103391,8.33130664867584,1.65696471996963e-05,0.00127898047502105,0.00112912236586845,"ISG15/ADAR/STAT2/SAMHD1/USP18",5
"GO:0043038","amino acid activation","4/65","45/18986",0.0888888888888889,25.9637606837607,9.82663334047182,1.67735144265055e-05,0.00127898047502105,0.00112912236586845,"YARS1/GARS1/CARS1/MARS1",4
"GO:0016032","viral process","9/65","452/18986",0.0199115044247788,5.81599727705922,6.07380447164705,2.22472289808136e-05,0.00161557258074956,0.00142627598328123,"ISG15/ADAR/JUN/EIF2AK2/STAT1/YTHDC2/IFIT1/IFIT5/CCL5",9
"GO:0001959","regulation of cytokine-mediated signaling pathway","6/65","187/18986",0.0320855614973262,9.37194570135747,6.74325787850645,4.29617158100492e-05,0.00297802802774205,0.00262909256081593,"ISG15/ADAR/STAT2/CCL5/SAMHD1/USP18",6
"GO:0060759","regulation of response to cytokine stimulus","6/65","199/18986",0.0301507537688442,8.80680324700425,6.48874923678683,6.07325723728729e-05,0.00402683360298396,0.00355500961395444,"ISG15/ADAR/STAT2/CCL5/SAMHD1/USP18",6
"GO:0006399","tRNA metabolic process","6/65","203/18986",0.0295566502463054,8.63327017809776,6.40864345579829,6.78131174398187e-05,0.00430895850398848,0.00380407794761088,"YARS1/GARS1/CARS1/MARS1/LCMT2/TRMU",6
"GO:0002832","negative regulation of response to biotic stimulus","5/65","127/18986",0.0393700787401575,11.4996971532405,6.95839757796064,7.41253545450459e-05,0.0045216466272478,0.00399184540897321,"ISG15/ADAR/STAT2/SAMHD1/USP18",5
"GO:0019058","viral life cycle","7/65","323/18986",0.021671826625387,6.33017385091688,5.66293848079583,0.000115510221448518,0.00677511875803805,0.0059812782685285,"ISG15/ADAR/EIF2AK2/YTHDC2/IFIT1/IFIT5/CCL5",7
"GO:0045070","positive regulation of viral genome replication","3/65","31/18986",0.0967741935483871,28.2669975186104,8.90525187206514,0.000160752381114004,0.00907953263699466,0.0080156840329361,"ADAR/IFIT1/CCL5",3
"GO:0098586","cellular response to virus","4/65","89/18986",0.0449438202247191,13.1277441659464,6.7215360918955,0.000245553060673696,0.0133738720545495,0.0118068558120924,"IFI6/ADAR/JAK2/CCL5",4
"GO:0048661","positive regulation of smooth muscle cell proliferation","4/65","101/18986",0.0396039603960396,11.568012185834,6.24144911113978,0.000398202410781334,0.0207115341827871,0.0182847642586952,"JUN/STAT1/JAK2/CCL5",4
"GO:0002262","myeloid cell homeostasis","5/65","183/18986",0.0273224043715847,7.98066414459857,5.56158592924086,0.000407440016710565,0.0207115341827871,0.0182847642586952,"ISG15/ADAR/STAT1/SLC7A11/JAK2",5
"GO:0006520","amino acid metabolic process","6/65","289/18986",0.0207612456747405,6.06420015970189,5.08468152196282,0.000459321513762532,0.0225956551125116,0.0199481227878533,"YARS1/SLC7A11/GARS1/CARS1/SLC38A1/MARS1",6
"GO:0050777","negative regulation of immune response","5/65","207/18986",0.0241545893719807,7.05536975102192,5.13427994791171,0.000713095485736278,0.0339834567421195,0.0300016159952862,"ISG15/ADAR/STAT2/SAMHD1/USP18",5
"GO:0002566","somatic diversification of immune receptors via somatic mutation","2/65","14/18986",0.142857142857143,41.7274725274725,8.93480040974615,0.00102273489248425,0.0472627488193477,0.0417249737635519,"ADAR/SAMHD1",2
"GO:0140374","antiviral innate immune response","3/65","59/18986",0.0508474576271186,14.8521512385919,6.24586043372289,0.00108582880335951,0.0478821625770659,0.0422718108273114,"EIF2AK2/IFIT1/USP18",3
